47;telegraf;166;132;185;0;0;{'inotify_init', 'fremovexattr', 'rt_sigqueueinfo', 'process_vm_readv', 'ustat', 'io_submit', 'fanotify_mark', 'fallocate', 'acct', 'creat', 'renameat2', 'modify_ldt', 'lchown', 'time', 'rt_sigtimedwait', 'personality', 'setreuid', 'timerfd_gettime', 'io_cancel', 'finit_module', 'linkat', 'shmat', 'sched_setaffinity', 'pause', 'timer_gettime', 'pkey_mprotect', 'munlockall', 'iopl', 'listxattr', 'set_thread_area', 'msgget', 'getitimer', 'restart_syscall', 'pwritev', 'fanotify_init', 'getcpu', 'mlock2', 'mknod', 'keyctl', 'clock_adjtime', 'setregid', 'mlock', 'preadv', 'pivot_root', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'syncfs', 'ppoll', 'swapoff', 'vmsplice', 'msgrcv', 'utime', 'syslog', 'shmget', 'utimes', 'delete_module', 'semop', 'perf_event_open', 'rt_sigpending', 'sched_getattr', 'socketpair', 'fdatasync', 'set_mempolicy', 'kexec_file_load', 'futimesat', 'epoll_wait', 'utimensat', 'request_key', 'sched_rr_get_interval', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'shmdt', 'io_destroy', 'adjtimex', 'sched_getscheduler', 'flock', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'setpriority', 'execveat', 'inotify_rm_watch', 'add_key', 'mq_open', 'eventfd', 'rmdir', 'readahead', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'symlink', 'process_vm_writev', 'pwritev2', 'name_to_handle_at', 'sync', 'uselib', 'sethostname', 'msgctl', 'lremovexattr', 'clock_nanosleep', 'settimeofday', 'quotactl', 'timer_delete', 'setfsgid', 'timerfd_create', 'recvmmsg', 'sched_setparam', 'shmctl', 'open_by_handle_at', 'mkdir', 'kcmp', 'semctl', 'setdomainname', 'kexec_load', 'fchownat', 'fadvise64', 'sched_getparam', 'msync', 'preadv2', 'pkey_free', 'sysfs', 'swapon', 'mlockall', 'timerfd_settime', 'flistxattr', 'llistxattr', 'inotify_add_watch', 'reboot', 'semget', 'semtimedop', 'getpriority', 'signalfd4', 'ioprio_get', 'mq_unlink', 'mknodat', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'msgsnd', 'dup3', 'vhangup', 'get_robust_list', 'munlock', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'clock_getres', 'signalfd', 'io_getevents', 'sched_setscheduler', 'inotify_init1'}
54;couchdb;152;116;169;1;23;{'inotify_init', 'fremovexattr', 'rt_sigqueueinfo', 'process_vm_readv', 'ustat', 'io_submit', 'fanotify_mark', 'acct', 'creat', 'renameat2', 'modify_ldt', 'lchown', 'time', 'personality', 'setreuid', 'timerfd_gettime', 'io_cancel', 'finit_module', 'linkat', 'mincore', 'shmat', 'pause', 'timer_gettime', 'accept4', 'pkey_mprotect', 'munlockall', 'iopl', 'listxattr', 'set_thread_area', 'msgget', 'getitimer', 'restart_syscall', 'pwritev', 'fanotify_init', 'getcpu', 'mlock2', 'mknod', 'keyctl', 'clock_adjtime', 'setregid', 'mlock', 'preadv', 'pivot_root', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'syncfs', 'tgkill', 'swapoff', 'vmsplice', 'msgrcv', 'ptrace', 'utime', 'truncate', 'syslog', 'shmget', 'delete_module', 'semop', 'perf_event_open', 'rt_sigpending', 'sched_getattr', 'kexec_file_load', 'request_key', 'sched_rr_get_interval', 'waitid', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'shmdt', 'io_destroy', 'adjtimex', 'flock', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'execveat', 'inotify_rm_watch', 'add_key', 'mq_open', 'eventfd', 'readahead', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'process_vm_writev', 'pwritev2', 'name_to_handle_at', 'uselib', 'sethostname', 'msgctl', 'lremovexattr', 'clock_nanosleep', 'settimeofday', 'quotactl', 'timer_delete', 'setfsgid', 'recvmmsg', 'sched_setparam', 'shmctl', 'open_by_handle_at', 'kcmp', 'semctl', 'setdomainname', 'kexec_load', 'msync', 'chroot', 'preadv2', 'pkey_free', 'sysfs', 'swapon', 'flistxattr', 'llistxattr', 'inotify_add_watch', 'reboot', 'symlinkat', 'renameat', 'semget', 'semtimedop', 'signalfd4', 'ioprio_get', 'mq_unlink', 'unshare', 'mknodat', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'msgsnd', 'dup3', 'vhangup', 'mkdirat', 'get_robust_list', 'munlock', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'signalfd', 'io_getevents', 'set_mempolicy', 'inotify_init1'}
57;bash;151;121;174;1;7;{'fremovexattr', 'rt_sigqueueinfo', 'epoll_create1', 'process_vm_readv', 'ustat', 'io_submit', 'fanotify_mark', 'acct', 'creat', 'renameat2', 'modify_ldt', 'sched_get_priority_max', 'time', 'setreuid', 'fsetxattr', 'io_cancel', 'timerfd_gettime', 'finit_module', 'linkat', 'mincore', 'sched_setaffinity', 'timer_gettime', 'epoll_create', 'accept4', 'pkey_mprotect', 'munlockall', 'iopl', 'listxattr', 'set_thread_area', 'restart_syscall', 'getitimer', 'pwritev', 'fanotify_init', 'getcpu', 'mlock2', 'keyctl', 'clock_adjtime', 'setregid', 'fgetxattr', 'preadv', 'pivot_root', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'tgkill', 'writev', 'ppoll', 'epoll_ctl', 'vmsplice', 'msgrcv', 'ptrace', 'utime', 'truncate', 'setxattr', 'delete_module', 'perf_event_open', 'sched_getattr', 'rt_sigpending', 'set_mempolicy', 'kexec_file_load', 'readv', 'fstatfs', 'epoll_wait', 'getxattr', 'request_key', 'sched_rr_get_interval', 'waitid', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'io_destroy', 'sched_getscheduler', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'execveat', 'add_key', 'mq_open', 'eventfd', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'process_vm_writev', 'pwritev2', 'name_to_handle_at', 'uselib', 'unlinkat', 'clock_nanosleep', 'lremovexattr', 'quotactl', 'timer_delete', 'setfsgid', 'timerfd_create', 'recvmmsg', 'sched_get_priority_min', 'sched_setparam', 'open_by_handle_at', 'removexattr', 'kcmp', 'setdomainname', 'kexec_load', 'fchownat', 'fadvise64', 'lgetxattr', 'sched_getparam', 'msync', 'preadv2', 'pwrite64', 'pkey_free', 'sysfs', 'mlockall', 'timerfd_settime', 'flistxattr', 'llistxattr', 'symlinkat', 'renameat', 'semtimedop', 'splice', 'signalfd4', 'ioprio_get', 'mq_unlink', 'mknodat', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'msgsnd', 'fchmodat', 'vhangup', 'mkdirat', 'get_robust_list', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'clock_getres', 'signalfd', 'io_getevents', 'sched_setscheduler', 'lsetxattr'}
60;drupal;146;110;163;1;2;{'inotify_init', 'fremovexattr', 'rt_sigqueueinfo', 'process_vm_readv', 'ustat', 'io_submit', 'fanotify_mark', 'fallocate', 'acct', 'creat', 'renameat2', 'modify_ldt', 'time', 'personality', 'setreuid', 'timerfd_gettime', 'io_cancel', 'finit_module', 'linkat', 'recvmsg', 'mincore', 'sched_setaffinity', 'pause', 'timer_gettime', 'pkey_mprotect', 'munlockall', 'iopl', 'listxattr', 'set_thread_area', 'msgget', 'getitimer', 'restart_syscall', 'pwritev', 'fanotify_init', 'getcpu', 'mlock2', 'keyctl', 'clock_adjtime', 'setregid', 'preadv', 'pivot_root', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'syncfs', 'tgkill', 'ppoll', 'swapoff', 'vmsplice', 'msgrcv', 'ptrace', 'utime', 'truncate', 'syslog', 'delete_module', 'perf_event_open', 'sched_getattr', 'kexec_file_load', 'request_key', 'sched_rr_get_interval', 'waitid', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'io_destroy', 'adjtimex', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'execveat', 'inotify_rm_watch', 'add_key', 'mq_open', 'eventfd', 'readahead', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'process_vm_writev', 'pwritev2', 'name_to_handle_at', 'uselib', 'sethostname', 'msgctl', 'clock_nanosleep', 'lremovexattr', 'settimeofday', 'quotactl', 'timer_delete', 'setfsgid', 'timerfd_create', 'recvmmsg', 'sched_setparam', 'open_by_handle_at', 'kcmp', 'setdomainname', 'kexec_load', 'fchownat', 'fadvise64', 'msync', 'preadv2', 'pkey_free', 'sysfs', 'swapon', 'mlockall', 'timerfd_settime', 'flistxattr', 'llistxattr', 'inotify_add_watch', 'reboot', 'symlinkat', 'renameat', 'semtimedop', 'signalfd4', 'ioprio_get', 'mq_unlink', 'unshare', 'mknodat', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'msgsnd', 'fchmodat', 'vhangup', 'mkdirat', 'get_robust_list', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'signalfd', 'io_getevents', 'set_mempolicy', 'inotify_init1'}
62;perl;159;123;176;0;0;{'getrusage', 'inotify_init', 'fremovexattr', 'rt_sigqueueinfo', 'epoll_create1', 'process_vm_readv', 'ustat', 'io_submit', 'fanotify_mark', 'fallocate', 'acct', 'creat', 'renameat2', 'modify_ldt', 'lchown', 'time', 'rt_sigtimedwait', 'personality', 'setreuid', 'timerfd_gettime', 'io_cancel', 'finit_module', 'recvmsg', 'mincore', 'sched_setaffinity', 'timer_gettime', 'epoll_create', 'pkey_mprotect', 'munlockall', 'iopl', 'listxattr', 'set_thread_area', 'restart_syscall', 'getitimer', 'pwritev', 'fanotify_init', 'getcpu', 'mlock2', 'mknod', 'keyctl', 'clock_adjtime', 'setregid', 'mlock', 'preadv', 'pivot_root', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'syncfs', 'tgkill', 'writev', 'ppoll', 'swapoff', 'epoll_ctl', 'vmsplice', 'ptrace', 'utime', 'sendfile', 'syslog', 'delete_module', 'perf_event_open', 'sched_getattr', 'rt_sigpending', 'fdatasync', 'set_mempolicy', 'kexec_file_load', 'epoll_wait', 'request_key', 'sched_rr_get_interval', 'waitid', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'io_destroy', 'adjtimex', 'sched_getscheduler', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'execveat', 'inotify_rm_watch', 'add_key', 'mq_open', 'eventfd', 'readahead', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'process_vm_writev', 'pwritev2', 'name_to_handle_at', 'sync', 'uselib', 'sethostname', 'pselect6', 'lremovexattr', 'clock_nanosleep', 'settimeofday', 'quotactl', 'timer_delete', 'setfsgid', 'timerfd_create', 'recvmmsg', 'sched_setparam', 'open_by_handle_at', 'kcmp', 'setdomainname', 'kexec_load', 'fchownat', 'fadvise64', 'sched_getparam', 'msync', 'preadv2', 'pwrite64', 'pkey_free', 'sysfs', 'swapon', 'mlockall', 'timerfd_settime', 'flistxattr', 'llistxattr', 'inotify_add_watch', 'reboot', 'symlinkat', 'semtimedop', 'signalfd4', 'ioprio_get', 'mq_unlink', 'unshare', 'mknodat', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'fchmodat', 'vhangup', 'mkdirat', 'get_robust_list', 'munlock', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'clock_getres', 'signalfd', 'io_getevents', 'sched_setscheduler', 'inotify_init1'}
65;buildpack-deps;192;156;209;0;0;{'inotify_init', 'fremovexattr', 'rt_sigqueueinfo', 'epoll_create1', 'process_vm_readv', 'ustat', 'io_submit', 'fanotify_mark', 'fallocate', 'acct', 'creat', 'renameat2', 'modify_ldt', 'lchown', 'time', 'rt_sigtimedwait', 'personality', 'setreuid', 'timerfd_gettime', 'io_cancel', 'fsync', 'finit_module', 'linkat', 'recvmsg', 'mincore', 'shmat', 'sched_setaffinity', 'pause', 'timer_gettime', 'epoll_create', 'accept4', 'ftruncate', 'pkey_mprotect', 'munlockall', 'iopl', 'listxattr', 'set_thread_area', 'msgget', 'getitimer', 'restart_syscall', 'pwritev', 'fanotify_init', 'getcpu', 'mlock2', 'mknod', 'keyctl', 'clock_adjtime', 'setregid', 'mlock', 'preadv', 'listen', 'pivot_root', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'setsid', 'syncfs', 'tgkill', 'writev', 'ppoll', 'swapoff', 'epoll_ctl', 'vmsplice', 'msgrcv', 'ptrace', 'utime', 'sendfile', 'truncate', 'shmget', 'syslog', 'delete_module', 'semop', 'utimes', 'rt_sigpending', 'perf_event_open', 'sched_getattr', 'socketpair', 'fdatasync', 'set_mempolicy', 'kexec_file_load', 'futimesat', 'epoll_wait', 'utimensat', 'request_key', 'sched_rr_get_interval', 'waitid', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'shmdt', 'io_destroy', 'adjtimex', 'sched_getscheduler', 'flock', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'setpriority', 'execveat', 'inotify_rm_watch', 'add_key', 'mq_open', 'eventfd', 'rmdir', 'readahead', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'symlink', 'process_vm_writev', 'pwritev2', 'name_to_handle_at', 'sync', 'uselib', 'sethostname', 'shutdown', 'unlinkat', 'msgctl', 'lremovexattr', 'clock_nanosleep', 'quotactl', 'settimeofday', 'timer_delete', 'setfsgid', 'timerfd_create', 'recvmmsg', 'sched_setparam', 'shmctl', 'open_by_handle_at', 'mkdir', 'kcmp', 'semctl', 'setdomainname', 'kexec_load', 'fchownat', 'fadvise64', 'sched_getparam', 'msync', 'chroot', 'preadv2', 'pwrite64', 'pkey_free', 'sysfs', 'swapon', 'mlockall', 'timerfd_settime', 'flistxattr', 'accept', 'llistxattr', 'inotify_add_watch', 'reboot', 'symlinkat', 'renameat', 'semget', 'semtimedop', 'getpriority', 'signalfd4', 'ioprio_get', 'mq_unlink', 'unshare', 'mknodat', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'msgsnd', 'dup3', 'fchmodat', 'vhangup', 'mkdirat', 'get_robust_list', 'munlock', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'clock_getres', 'signalfd', 'io_getevents', 'sched_setscheduler', 'inotify_init1'}
67;owncloud;136;100;153;1;2;{'inotify_init', 'fremovexattr', 'rt_sigqueueinfo', 'process_vm_readv', 'ustat', 'io_submit', 'fanotify_mark', 'fallocate', 'acct', 'creat', 'renameat2', 'modify_ldt', 'time', 'personality', 'setreuid', 'timerfd_gettime', 'io_cancel', 'finit_module', 'recvmsg', 'mincore', 'sched_setaffinity', 'pause', 'timer_gettime', 'pkey_mprotect', 'munlockall', 'iopl', 'restart_syscall', 'set_thread_area', 'msgget', 'getitimer', 'pwritev', 'fanotify_init', 'getcpu', 'mlock2', 'keyctl', 'clock_adjtime', 'setregid', 'preadv', 'pivot_root', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'syncfs', 'tgkill', 'ppoll', 'swapoff', 'vmsplice', 'msgrcv', 'ptrace', 'utime', 'truncate', 'syslog', 'delete_module', 'perf_event_open', 'sched_getattr', 'kexec_file_load', 'request_key', 'waitid', 'sched_rr_get_interval', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'io_destroy', 'adjtimex', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'execveat', 'inotify_rm_watch', 'add_key', 'mq_open', 'eventfd', 'readahead', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'process_vm_writev', 'pwritev2', 'name_to_handle_at', 'uselib', 'sethostname', 'msgctl', 'clock_nanosleep', 'lremovexattr', 'settimeofday', 'quotactl', 'timer_delete', 'setfsgid', 'timerfd_create', 'recvmmsg', 'sched_setparam', 'open_by_handle_at', 'kcmp', 'setdomainname', 'kexec_load', 'fadvise64', 'msync', 'preadv2', 'pkey_free', 'sysfs', 'swapon', 'mlockall', 'timerfd_settime', 'inotify_add_watch', 'reboot', 'semtimedop', 'signalfd4', 'ioprio_get', 'mq_unlink', 'unshare', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'msgsnd', 'vhangup', 'get_robust_list', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'signalfd', 'io_getevents', 'set_mempolicy', 'inotify_init1'}
68;nats;220;183;236;0;0;{'getrusage', 'inotify_init', 'fremovexattr', 'rt_sigqueueinfo', 'process_vm_readv', 'fork', 'select', 'ustat', 'io_submit', 'fanotify_mark', 'fallocate', 'getcwd', 'acct', 'creat', 'ioctl', 'renameat2', 'open', 'modify_ldt', 'lchown', 'sched_get_priority_max', 'time', 'rt_sigtimedwait', 'personality', 'setreuid', 'fsetxattr', 'io_cancel', 'timerfd_gettime', 'finit_module', 'clock_gettime', 'linkat', 'shmat', 'sched_setaffinity', 'pause', 'timer_gettime', 'pkey_mprotect', 'munlockall', 'iopl', 'link', 'listxattr', 'msgget', 'getitimer', 'set_thread_area', 'restart_syscall', 'pwritev', 'readlink', 'fanotify_init', 'getcpu', 'mlock2', 'mknod', 'keyctl', 'clock_adjtime', 'setregid', 'mlock', 'fgetxattr', 'preadv', 'times', 'pivot_root', 'getgid', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'setsid', 'syncfs', 'pipe', 'rt_sigsuspend', 'ppoll', 'swapoff', 'vmsplice', 'msgrcv', 'ptrace', 'poll', 'utime', 'truncate', 'syslog', 'shmget', 'setxattr', 'delete_module', 'semop', 'utimes', 'rt_sigpending', 'perf_event_open', 'sched_getattr', 'socketpair', 'fdatasync', 'dup2', 'set_mempolicy', 'sysinfo', 'kexec_file_load', 'futimesat', 'readv', 'fstatfs', 'epoll_wait', 'getxattr', 'utimensat', 'request_key', 'sched_rr_get_interval', 'waitid', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'shmdt', 'io_destroy', 'adjtimex', 'sched_getscheduler', 'flock', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'setpriority', 'execveat', 'inotify_rm_watch', 'add_key', 'umask', 'unlink', 'mq_open', 'eventfd', 'rmdir', 'readahead', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'symlink', 'process_vm_writev', 'rename', 'pwritev2', 'name_to_handle_at', 'wait4', 'sync', 'tkill', 'membarrier', 'uselib', 'sethostname', 'pselect6', 'gettimeofday', 'msgctl', 'setrlimit', 'lremovexattr', 'clock_nanosleep', 'settimeofday', 'getgroups', 'quotactl', 'setfsgid', 'timer_delete', 'timerfd_create', 'recvmmsg', 'mremap', 'getegid', 'sched_get_priority_min', 'sched_setparam', 'shmctl', 'setpgid', 'open_by_handle_at', 'mkdir', 'removexattr', 'getpgid', 'mount', 'chmod', 'kcmp', 'semctl', 'setdomainname', 'kexec_load', 'getuid', 'fchownat', 'lgetxattr', 'fadvise64', 'sched_getparam', 'msync', 'chroot', 'preadv2', 'pkey_free', 'sysfs', 'swapon', 'mlockall', 'timerfd_settime', 'flistxattr', 'llistxattr', 'inotify_add_watch', 'reboot', 'chown', 'symlinkat', 'renameat', 'semget', 'semtimedop', 'getpriority', 'signalfd4', 'ioprio_get', 'mq_unlink', 'unshare', 'mknodat', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'msgsnd', 'dup3', 'vhangup', 'mkdirat', 'get_robust_list', 'munlock', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'clock_getres', 'signalfd', 'io_getevents', 'sched_setscheduler', 'inotify_init1', 'lsetxattr'}
70;groovy;158;122;175;0;0;{'inotify_init', 'fremovexattr', 'rt_sigqueueinfo', 'epoll_create1', 'process_vm_readv', 'ustat', 'io_submit', 'fanotify_mark', 'fallocate', 'acct', 'creat', 'renameat2', 'modify_ldt', 'time', 'rt_sigtimedwait', 'personality', 'setreuid', 'timerfd_gettime', 'io_cancel', 'finit_module', 'linkat', 'sched_setaffinity', 'pause', 'timer_gettime', 'epoll_create', 'accept4', 'pkey_mprotect', 'munlockall', 'iopl', 'listxattr', 'set_thread_area', 'msgget', 'restart_syscall', 'pwritev', 'fanotify_init', 'getcpu', 'mlock2', 'keyctl', 'clock_adjtime', 'setregid', 'mlock', 'preadv', 'pivot_root', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'setsid', 'syncfs', 'tgkill', 'ppoll', 'swapoff', 'epoll_ctl', 'vmsplice', 'msgrcv', 'ptrace', 'utime', 'sendfile', 'truncate', 'syslog', 'delete_module', 'semop', 'perf_event_open', 'sched_getattr', 'socketpair', 'kexec_file_load', 'epoll_wait', 'request_key', 'sched_rr_get_interval', 'waitid', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'io_destroy', 'adjtimex', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'execveat', 'inotify_rm_watch', 'add_key', 'mq_open', 'eventfd', 'readahead', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'process_vm_writev', 'pwritev2', 'name_to_handle_at', 'sync', 'uselib', 'sethostname', 'pselect6', 'msgctl', 'lremovexattr', 'clock_nanosleep', 'settimeofday', 'getgroups', 'quotactl', 'setfsgid', 'timer_delete', 'timerfd_create', 'recvmmsg', 'sched_setparam', 'open_by_handle_at', 'kcmp', 'semctl', 'setdomainname', 'kexec_load', 'fchownat', 'msync', 'chroot', 'preadv2', 'pkey_free', 'sysfs', 'swapon', 'mlockall', 'timerfd_settime', 'flistxattr', 'llistxattr', 'inotify_add_watch', 'reboot', 'symlinkat', 'semget', 'semtimedop', 'signalfd4', 'ioprio_get', 'mq_unlink', 'unshare', 'mknodat', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'msgsnd', 'vhangup', 'mkdirat', 'get_robust_list', 'munlock', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'signalfd', 'io_getevents', 'set_mempolicy', 'inotify_init1'}
72;jruby;150;114;167;0;0;{'fremovexattr', 'rt_sigqueueinfo', 'process_vm_readv', 'ustat', 'io_submit', 'fanotify_mark', 'fallocate', 'acct', 'creat', 'renameat2', 'modify_ldt', 'time', 'rt_sigtimedwait', 'personality', 'setreuid', 'timerfd_gettime', 'io_cancel', 'finit_module', 'linkat', 'sched_setaffinity', 'pause', 'timer_gettime', 'accept4', 'pkey_mprotect', 'munlockall', 'iopl', 'listxattr', 'set_thread_area', 'msgget', 'getitimer', 'restart_syscall', 'pwritev', 'fanotify_init', 'getcpu', 'mlock2', 'keyctl', 'clock_adjtime', 'setregid', 'mlock', 'preadv', 'pivot_root', 'mq_timedsend', 'eventfd2', 'clock_settime', 'rt_tgsigqueueinfo', 'setsid', 'syncfs', 'tgkill', 'ppoll', 'swapoff', 'vmsplice', 'msgrcv', 'ptrace', 'utime', 'truncate', 'syslog', 'delete_module', 'semop', 'perf_event_open', 'rt_sigpending', 'sched_getattr', 'kexec_file_load', 'request_key', 'sched_rr_get_interval', 'waitid', 'mq_getsetattr', 'remap_file_pages', 'get_mempolicy', 'setfsuid', 'io_destroy', 'adjtimex', 'flock', 'statx', 'get_thread_area', 'timer_getoverrun', 'sync_file_range', 'copy_file_range', 'execveat', 'add_key', 'mq_open', 'eventfd', 'readahead', 'migrate_pages', 'ioprio_set', 'sched_setattr', 'process_vm_writev', 'pwritev2', 'name_to_handle_at', 'sync', 'uselib', 'sethostname', 'msgctl', 'lremovexattr', 'clock_nanosleep', 'settimeofday', 'quotactl', 'timer_delete', 'setfsgid', 'timerfd_create', 'recvmmsg', 'sched_setparam', 'open_by_handle_at', 'kcmp', 'semctl', 'setdomainname', 'kexec_load', 'fchownat', 'fadvise64', 'chroot', 'preadv2', 'pkey_free', 'sysfs', 'swapon', 'mlockall', 'timerfd_settime', 'flistxattr', 'llistxattr', 'reboot', 'symlinkat', 'semget', 'semtimedop', 'signalfd4', 'ioprio_get', 'mq_unlink', 'unshare', 'mknodat', 'init_module', 'tee', 'lookup_dcookie', 'move_pages', 'userfaultfd', 'timer_settime', 'mq_timedreceive', 'memfd_create', 'mbind', 'bpf', 'seccomp', 'timer_create', 'msgsnd', 'fchmodat', 'vhangup', 'mkdirat', 'get_robust_list', 'munlock', 'sendmmsg', 'mq_notify', 'pkey_alloc', 'signalfd', 'io_getevents', 'set_mempolicy'}
